Serial#,County,Type,Class,Premises Name,Address,Address2,City,State,Zip,
1110320,NEW,OP,252,SUNTECH II INTERNATIONAL INC,102 N END AVE,,NEW YORK ,NY,10281,
1142309,NEW,CO,105,SUNTORY INTERNATIONAL CORP,7 TIMES SQUARE SUITE 2101 A ,,NEW YORK,NY,10036,
1248867,NEW,LL,203,SUNTORY INTERNATIONAL CORP,600 3RD AVENUE RM 2101,,NEW YORK,NY,10016,
1248731,NEW,CO,105,SUNTORY INTERNATIONAL CORP,600 3RD AVENUE RM 2101A,,NEW YORK ,NY,10016,
1023869,NEW,LL,203,SUNTORY INTERNATIONAL CORP,7 TIMES SQUARE SUITE 2101,,NEW YORK,NY,10036,
1265110,NEW,LL,203,SUNTORY USA INC,600 3RD AVE,,NEW YORK,NY,10016,
1265111,NEW,CO,105,SUNTORY USA INC,600 3RD AVE,,NEW YORK,NY,10016,
1176986,NEW,OP,252,SUNWAI RESTAURANT GROUP INC,828 9TH AVE,,NEW YORK,NY,10019,
1019499,NEW,A,122,SUOH FOOD LTD,1258 LEXINGTON AVENUE,,NEW YORK,NY,10028,
1150641,NEW,AX,122,SUPER AVE D FOOD CORP,71 75 AVENUE D,,NEW YORK,NY,10009,
1150642,NEW,ST,1,SUPER AVE D FOOD CORP,71 75 AVENUE D,,NEW YORK,NY,10009,
1259316,NEW,AX,122,SUPER DELI MINI MARKET INC ,1649 ST NICHOLAS AVE ,,NEW YORK,NY,10040,
1262182,NEW,RW,341,SUPER DUMPLING CORP,251 E 45TH ST,,NEW YORK,NY,10017,
1294381,NEW,RW,341,SUPER EXITO LLC,129 ALLEN ST,,NEW YORK,NY,10002,
1188849,NEW,RW,341,SUPER GOOD GROUP LTD,66 MOTT STREET,,NEW YORK,NY,10013,
1200248,NEW,OP,252,SUPER GOURMET FOOD CORP,169 BLEECKER ST,,NEW YORK,NY,10012,
1299007,NEW,OP,252,SUPER NORIEGA LLC,173 7TH AVENUE SOUTH,,NEW YORK,NY,10014,
1148594,NEW,RW,341,SUPER TASTE HOUSE INC,47 49 DIVISION STREET,,NEW YORK,NY,10002,
1140412,NEW,AX,122,SUPER VALUE MEAT MARKET CORP,3461 BROADWAY,,NEW YORK,NY,10031,
1140413,NEW,ST,1,SUPER VALUE MEAT MARKET CORP,3461 BROADWAY,,NEW YORK,NY,10031,
1275189,NEW,ZL,515,SUPERCRAFT GROUP LLC,SOUTH ST SEAPORT,,NEW YORK,NY,10038,
1137722,NEW,AX,122,SUPERIOR GROCERY  MARKET CORP,100 LENOX AVENUE,,NEW YORK,NY,10026,
1021833,NEW,AX,122,SUPERIOR GROCERY CORP,3768 BROADWAY,,NEW YORK,NY,10032,
1108879,NEW,AX,122,SUPERIOR GROCERY DELI INC,700 AMSTERDAM AVE,,NEW YORK,NY,10025,
1108880,NEW,ST,1,SUPERIOR GROCERY DELI INC,700 AMSTERDAM AVE,,NEW YORK,NY,10025,
1198386,NEW,OP,252,SUPERIOR RESTAURANT NYC LP,177 MOTT ST,,NEW YORK,NY,10012,
1198387,NEW,OP,901,SUPERIOR RESTAURANT NYC LP,177 MOTT ST,,NEW YORK,NY,10012,
1198396,NEW,OP,252,SUPERIOR RESTAURANT NYC LP,26 28 BOND ST,,NEW YORK,NY,10012,
1219107,NEW,WW,303,SUPERIOR WINES LLC,304 PARK AVENUE SOUTH  11TH FL,,NEW YORK,NY,10010,
1155692,NEW,OP,252,SUPERMAN GROUP INC THE,41 GREENWICH AVENUE,,NEW YORK,NY,10014,
1021199,NEW,AX,123,SUPERMARKET ACQUISITION CORP,2712 BROADWAY,,NEW YORK,NY,10025,
1021431,NEW,AX,122,SUPERMARKET ACQUISITION CORP,40 42 E END AVENUE,,NEW YORK,NY,10028,
1021200,NEW,AX,122,SUPERMARKET ACQUISITION CORP,2589 BROADWAY,,NEW YORK,NY,10025,
1020401,NEW,AX,128,SUPERMARKET ACQUISITION CORP,81 1ST AVENUE,,NEW YORK,NY,10003,
1020732,NEW,AX,122,SUPERMARKET ACQUISITION CORP,585 HUDSON STREET,,NEW YORK,NY,10014,
1020598,NEW,AX,128,SUPERMARKET ACQUISITION CORP,188 9TH AVE,,NEW YORK,NY,10011,
1020995,NEW,AX,122,SUPERMARKET ACQUISITION CORP,1180 2ND AVE,,NEW YORK,NY,10021,
1020991,NEW,AX,122,SUPERMARKET ACQUISITION CORP,1350 1ST AVE,,NEW YORK,NY,10021,
1020538,NEW,AX,128,SUPERMARKET ACQUISITION CORP,2610 FDR DR,,NEW YORK,NY,10010,
1020992,NEW,AX,122,SUPERMARKET ACQUISITION CORP,1365 3RD AVENUE,,NEW YORK,NY,10021,
1021111,NEW,AX,122,SUPERMARKET ACQUISITION CORP,530 34 AMSTERDAM AVE,,NEW YORK,NY,10024,
1020400,NEW,AX,122,SUPERMARKET ACQUISITION CORP,333 E 14TH STREET,,NEW YORK,NY,10003,
1020993,NEW,AX,128,SUPERMARKET ACQUISITION CORP,1208 1ST AVENUE,,NEW YORK,NY,10021,
1020797,NEW,AX,122,SUPERMARKET ACQUISITION CORP,512 2ND AVE,,NEW YORK,NY,10016,
1020994,NEW,AX,1M8,SUPERMARKET ACQUISITION CORP,1350 1ST AVE,,NEW YORK,NY,10021,
1022352,NEW,AX,122,SUPERMARKET ACQUISITION CORP,1343 LEXINGTON AVENUE,,NEW YORK,NY,10128,
1022351,NEW,AX,128,SUPERMARKET ACQUISITION CORP,300 E 87TH ST,,NEW YORK,NY,10128,
1022209,NEW,AX,128,SUPERMARKET ACQUISITION CORP,7 MADISON STREET,,NEW YORK,NY,10038,
1022353,NEW,AX,128,SUPERMARKET ACQUISITION CORP,1407 LEXINGTON AVENUE,,NEW YORK,NY,10128,
1022210,NEW,AX,122,SUPERMARKET ACQUISITION CORP,7 MADISON STREET,,NEW YORK,NY,10038,
1020399,NEW,AX,128,SUPERMARKET ACQUISITION CORP,196 3RD AVENUE,,NEW YORK,NY,10003,
1297714,NEW,OP,252,SUPERNATURAL WINE INC &amp; SUPERNATURAL WINES NY LLC,247 249 CENTRE ST,,NEW YORK,NY,10013,
1289861,NEW,OP,252,SUPERNATURAL WINE INC &amp; SUPERNATURAL WINES NY LLC,247 249 CENTRE ST,,NEW YORK,NY,10013,
1276029,NEW,TW,344,SUPERNATURAL WINE INC &amp; SUPERNATURAL WINES NY LLC,247 249 CENTRE ST,,NEW YORK,NY,10013,
1273932,NEW,RW,341,SUPERRUAY CORP,480 9TH AVE,,NEW YORK,NY,10018,
1259288,NEW,OP,252,SUPERSEED LLC ,541 LAGUARDIA PL,,NEW YORK,NY,10012,
1277488,NEW,SL,548,SUPERSPACE LLC,18 FULTON ST,,NEW YORK,NY,10038,
1282356,NEW,OP,252,SUPERSPACE LLC ,18 FULTON ST ,,NEW YORK ,NY,10038,
1022689,NEW,CT,246,SUPERSTAR INC,170 DYCKMAN STREET,,NEW YORK,NY,10040,
1023342,NEW,HL,242,SUPERVISORY MANAGEMENT CORP,214 E 42ND STREET,,NEW YORK,NY,10017,
1166970,NEW,A,122,SUPREME DELI CORP,801 WEST 181ST STREET,,NEW YORK,NY,10033,
1135636,NEW,OP,252,SURF AVE RESTAURANT CORP,3 W 46TH ST,,NEW YORK,NY,10036,
1028389,NEW,RL,241,SURF MAID REST &amp; BAR INC,151 153 BLEECKER ST,,NEW YORK,NY,10012,
1019529,NEW,A,122,"SURIEL,FERNANDO",1514 MADISON AVENUE,,NEW YORK,NY,10029,
1183128,NEW,RW,341,SURMA CORP,931 AMSTERDAM AVE,,NEW YORK,NY,10025,
1028542,NEW,RL,241,SUROLIZAR REST CORP,1460 2ND AVENUE,,NEW YORK,NY,10021,
1267085,NEW,OP,252,"SURREALISTS LLC, THE",1463 3RD AVE,,NEW YORK,NY,10028,
1298551,NEW,HL,901,SURREY HOTEL ASSO LLC/SERAFINA BWAY 55TH LOUNGE,210 W 55TH ST  (ENTIRE BLDG),,NEW YORK,NY,10019,
1157832,NEW,HL,242,SURREY HOTEL ASSO LLC/SERAFINA BWAY 55TH LOUNGE,210 W 55TH ST  (ENTIRE BLDG),,NEW YORK,NY,10019,
1138681,NEW,A,122,SURTAX LIMITED,342 EAST 6TH STREET,,NEW YORK,NY,10003,
1027236,NEW,OP,903,SURTIC INC,320 AMSTERDAM AVE,,NEW YORK,NY,10023,
1027235,NEW,OP,252,SURTIC INC,320 AMSTERDAM  AVE,,NEW YORK,NY,10023,
1153645,NEW,RW,341,SURVIVORS INC,112 LIBERTY ST,,NEW YORK,NY,10006,
1025671,NEW,OP,252,SURYA RESTAURANT INC,302 BLEECKER STREET,,NEW YORK,NY,10014,
1124694,NEW,ST,2,SURYAVANSHI INC,302 BLEECKER STREET,,NEW YORK,NY,10014,
1121741,NEW,ST,1,SURYAVANSHI INC,302 BLEECKER STREET,,NEW YORK,NY,10014,
1121740,NEW,OP,252,SURYAVANSHI INC,302 BLEECKER STREET,,NEW YORK,NY,10014,
1019252,NEW,A,122,SUSAN 57 FOOD CORPORATION,475 W 57TH ST,,NEW YORK,NY,10019,
1021432,NEW,AX,122,SUSAN COLEMAN,50 EAST END AVE,,NEW YORK,NY,10028,
1257602,NEW,RW,341,SUSHEIN INC ,"325 BROADWAY STORE 3, 90 WORTH",,NEW YORK,NY,10007,
1118109,NEW,RW,341,SUSHI A GO GO INC,1900 BROADWAY,,NEW YORK,NY,10023-7004,
1198710,NEW,RW,341,SUSHI A LA KAWA 22 INC,22 MAIDEN LANE,,NEW YORK,NY,10038,
1134588,NEW,OP,252,SUSHI ANN CORP,320 PARK AVE,,NEW YORK,NY,10022,
1134589,NEW,ST,1,SUSHI ANN CORP,320 PARK AVENUE AKA 38 50 E 51,,NEW YORK,NY,10022,
1230600,NEW,RW,341,SUSHI BAMBOO CORP,1280 1ST AVE,,NEW YORK,NY,10065,
1250251,NEW,RW,341,SUSHI DREAM CORP,825 8TH AVENUE,,NEW YORK,NY,10019,
1260856,NEW,RW,341,SUSHI DREAM CORP,825 8TH AVE,,NEW YORK,NY,10019,
1298914,NEW,OP,252,SUSHI GAMA CORP,1403 2ND AVE,,NEW YORK,NY,10021,
1026771,NEW,OP,252,SUSHI GENERATION INC,1571 2ND AVENUE,,NEW YORK,NY,10021,
1200684,NEW,ST,2,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1204782,NEW,ST,5,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1206840,NEW,ST,7,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1202009,NEW,ST,3,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1205786,NEW,ST,6,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1203774,NEW,ST,4,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1195586,NEW,ST,1,SUSHI HANA JAPANESE FUSION INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1195585,NEW,OP,252,SUSHI HANA JAPANESE INC,466 AMSTERDAM AVE,,NEW YORK,NY,10024,
1226829,NEW,RW,341,SUSHI HANA NY INC,111 RIVINGTON ST,,NEW YORK,NY,10002,
1030245,NEW,RW,341,SUSHI HEAVEN INC,1240 LEXINGTON AVE,,NEW YORK,NY,10028,
1172435,NEW,RW,341,SUSHI JUN CORP,825 8TH AVE,,NEW YORK,NY,10019,
1029026,NEW,RW,341,SUSHI KING CORP,212 AVENUE A,,NEW YORK,NY,10009,
1255547,NEW,ST,1,SUSHI KO RESTAURANT INC,212 E 52ND ST BASEMENT,,NEW YORK,NY,10022,
1255546,NEW,RW,341,SUSHI KO RESTAURANT INC,212 E 52ND ST ,,NEW YORK,NY,10022,
1142805,NEW,RW,341,SUSHI MAMBO INC,255 BLEECKER STREET,,NEW YORK,NY,10014,
1272297,NEW,RW,341,SUSHI NAKAZAWA LLC,23 COMMERCE ST,,NEW YORK,NY,10014,
1298670,NEW,OP,252,SUSHI NAKAZAWA LLC,23 COMMERCE ST,,NEW YORK,NY,10014,
1203766,NEW,RW,341,SUSHI NOMADO OF MANHATTAN INC,165 E 33RD STREET,,NEW YORK,NY,10016,
1297026,NEW,RW,341,SUSHI NOZAWA NYC LLC,33 E 20TH ST,,NEW YORK,NY,10003,
1183373,NEW,RW,341,SUSHI ON 72 INC,251 W 72ND ST,,NEW YORK,NY,10023,
1029471,NEW,RW,341,SUSHI ON HUDSON REST CORP,556 HUDSON STREET,,NEW YORK,NY,10014,
1285373,NEW,RW,341,SUSHI PARA 33 CORPORATION,165 E 33RD ST,,NEW YORK,NY,10016,
1285374,NEW,ST,1,SUSHI PARA 33 CORPORATION,165 E 33RD ST,,NEW YORK,NY,10016,
1279620,NEW,OP,252,SUSHI PARA MANHATTAN CORP,1461 3RD AVE,,NEW YORK,NY,10028,
1101668,NEW,RW,341,SUSHI PARK INC,121 2ND AVENUE,,NEW YORK,NY,10003,
1028890,NEW,RW,341,SUSHI PLUS RESTAURANT INC,17 ST MARKS PLACE,,NEW YORK,NY,10003,
1104505,NEW,OP,252,SUSHI RIKYU CORP,483 COLUMBUS AVE,,NEW YORK,NY,10024,
1270632,NEW,RW,341,SUSHI SHOP NY 2 LLC,31 W 52ND ST,,NEW YORK,NY,10019,
1259096,NEW,RW,341,SUSHI SHOP NY1 LLC,536 MADISON AVE,,NEW YORK,NY,10022,
1284645,NEW,RW,341,SUSHI SHOP PAS LLC,323 PARK AVE S,,NEW YORK,NY,10010,
1284646,NEW,RW,341,SUSHI SHOP UWS LLC,2191 BROADWAY,,NEW YORK,NY,10024,
1281980,NEW,RW,341,SUSHI SHOP W52 LLC,31 W 52ND ST ,,NEW YORK,NY,10019,
1285874,NEW,RW,341,SUSHI STAR LLC,462 9TH AVE,,NEW YORK,NY,10018,
1290381,NEW,RW,341,SUSHI SUKI INC,1577 YORK AVE,,NEW YORK,NY,10028,
1176738,NEW,RW,341,SUSHI SUKI YORKER INC,1577 YORK AVE,,NEW YORK,NY,10028,
1291079,NEW,OP,252,SUSHI TATSU LLC,175 FRANKLIN ST,,NEW YORK,NY,10013,
1029634,NEW,RW,341,SUSHI TEI 47 INC,11 E 47TH STREET,,NEW YORK,NY,10017,
1180580,NEW,RW,341,SUSHI TIME 2ND AVE INC,821 2ND AVENUE,,NEW YORK,NY,10017,
1291249,NEW,ST,1,SUSHI TIME EAST INC,821 2ND AVE,,NEW YORK,NY,10017,
1291248,NEW,RW,341,SUSHI TIME EAST INC,821 2ND AVE,,NEW YORK,NY,10017,
1107153,NEW,RW,341,SUSHI TIME INC,821 SECOND AVENUE,,NEW YORK,NY,10017,
1179061,NEW,ST,2,SUSHI TWIST INC,66 MADISON AVE,,NEW YORK,NY,10016,
1174972,NEW,ST,1,SUSHI TWIST INC,66 MADISON AVE,,NEW YORK,NY,10016,
1174971,NEW,OP,252,SUSHI TWIST INC,66 MADISON AVE,,NEW YORK,NY,10016,
1289935,NEW,ST,3,SUSHI UMIZU INC,1659 1ST AVE,,NEW YORK,NY,10028,
1289274,NEW,ST,2,SUSHI UMIZU INC,1659 1ST AVE,,NEW YORK,NY,10028,
1286662,NEW,ST,1,SUSHI UMIZU INC,1659 1ST AVE,,NEW YORK,NY,10028,
1286661,NEW,RW,341,SUSHI UMIZU INC,1659 1ST AVE,,NEW YORK,NY,10028,
1290259,NEW,OP,252,SUSHI VIDA 146 LLC,3569 BROADWAY,,NEW YORK,NY,10031,
1213443,NEW,OP,252,SUSHI VIDA INC,237 DYCKMAN ST,,NEW YORK,NY,10034,
1241964,NEW,ST,2,SUSHI WEST CORP,556 HUDSON ST AKA 101 PERRY ST,,NEW YORK,NY,10014,
1242837,NEW,ST,3,SUSHI WEST CORP,556 HUDSON ST AKA 101 PERRY ST,,NEW YORK,NY,10014,
1236119,NEW,ST,1,SUSHI WEST CORP,556 HUDSON ST AKA 101 PERRY ST,,NEW YORK,NY,10014,
1236118,NEW,RW,341,SUSHI WEST CORP,556 HUDSON ST ,,NEW YORK,NY,10014,
1029635,NEW,RW,341,SUSHI YASUDA LTD,204 EAST 43RD ST,,NEW YORK,NY,10017,
1294909,NEW,OP,252,SUSHI YASUDA LTD,204 E 43RD ST,,NEW YORK,NY,10017,
1208127,NEW,OP,252,SUSHI YAWA INC,25 W 8TH STREET,,NEW YORK,NY,10011,
1026551,NEW,OP,252,SUSHIDEN AMERICA INC,1251 AVENUE OF THE AMERICAS,,NEW YORK,NY,10020,
1026552,NEW,OP,252,SUSHIDEN AMERICA INC,1251 AVENUE OF THE AMERICAS,,NEW YORK,NY,10020,
1027043,NEW,OP,252,SUSHIDEN AMERICA INC,19 E 49TH STREET,,NEW YORK,NY,10022,
1026772,NEW,OP,252,SUSHIHATSU CORP,1143 1ST AVENUE,,NEW YORK,NY,10021,
1019126,NEW,A,122,SUSHILA GROCERY CORP,428 HUDSON STREET,,NEW YORK,NY,10014,
1288948,NEW,RW,341,SUSHIRO PAS LLC,323 PARK AVE S,,NEW YORK,NY,10010,
1288951,NEW,RW,341,SUSHIRO W52 LLC,31 W 52ND ST,,NEW YORK,NY,10019,
1295757,NEW,RW,341,SUSHIRO W52 LLC,31 W 52ND ST,,NEW YORK,NY,10019,
1026058,NEW,OP,252,SUSHIYA JAPANESE REST INC,28 W 56TH ST,,NEW YORK,NY,10017,
1027953,NEW,OP,252,SUSHIZEN INC,57 W 46TH STREET,,NEW YORK,NY,10036,
1027954,NEW,OP,252,SUSHIZEN INC,108 W 44TH STREET,,NEW YORK,NY,10036,
1289294,NEW,OP,252,SUSPENDERS AND BELT LLC,108 GREENWICH ST,,NEW YORK,NY,10006,
1223852,NEW,OP,902,SUTOL OPERATING CO LLC,409 411 W 14TH STREET,,NEW YORK,NY,10014,
1223851,NEW,OP,901,SUTOL OPERATING CO LLC,409 411 W 14TH STREET,,NEW YORK,NY,10014,
1223850,NEW,OP,252,SUTOL OPERATING CO LLC,409 411 W 14TH STREET,,NEW YORK,NY,10014,
1169639,NEW,WW,303,SUTTON &amp; MAXWELL IMPORTS LLC,500 FIFTH  AVENUE #2410,,NEW YORK,NY,10036,
1112886,NEW,A,122,"SUTTON FARM, INC.",1036 1ST AVENUE,,NEW YORK,NY,10022,
1279370,NEW,OP,252,SUTTON FINE DINE LLC,347 E 54TH ST,,NEW YORK,NY,10022,
1236036,NEW,ST,1,SUTTON FIRST CORP,987 1ST AVENUE,,NEW YORK,NY,10022,
1236035,NEW,OP,252,SUTTON FIRST CORP,987 1ST AVENUE,,NEW YORK,NY,10022,
1181179,NEW,A,122,SUTTON HAY DAY LLC,155A WEST 66TH STREET,,NEW YORK,NY,10023,
1019326,NEW,A,122,SUTTON MARKET INC,1036 1 AVENUE,,NEW YORK,NY,10022,
1124413,NEW,EB,141,SUTTON PIZZA INC,1140 1ST AVENUE,,NEW YORK,NY,10021,
1171508,NEW,A,122,SUTTON PLACE GROUP LLC,81 8TH AVE,,NEW YORK,NY,10011,
1027044,NEW,OP,252,SUTTON PLACE OASIS INC,1076 1ST AVENUE,,NEW YORK,NY,10022,
1025891,NEW,OP,904,SUTTON PLACE RESTAURANT &amp; BAR INC,1015 2ND AVENUE,,NEW YORK,NY,10016,
1025893,NEW,OP,903,SUTTON PLACE RESTAURANT &amp; BAR INC,1015 2ND AVENUE,,NEW YORK,NY,10016,
1025892,NEW,OP,252,SUTTON PLACE RESTAURANT &amp; BAR INC,1015 2ND AVENUE,,NEW YORK,NY,10016,
1034188,NEW,TL,252,SUTTON PLACE WEST CORPORATION,543 2ND AVENUE,,NEW YORK,NY,10016,
1029991,NEW,RW,341,SUTTON TANDOOR INC,1070 1ST AVE,,NEW YORK,NY,10022,
1028450,NEW,RL,241,SUWA ENTERPRISES INC,342 LEXINGTON AVE,,NEW YORK,NY,10016,
1022996,NEW,EB,141,SUZIES 42ND CORPORATION,12 E 42ND STREET,,NEW YORK,NY,10017,
1020996,NEW,AX,122,SUZIES PRODUCE INC,1359 2ND AVENUE,,NEW YORK,NY,10021,
1023091,NEW,EB,141,SUZU SUSHI CORP,1075 1ST AVE,,NEW YORK,NY,10022,
1144184,NEW,RW,341,SUZU SUSHI CORP,1075 1ST AVENUE,,NEW YORK,NY,10022,
1163320,NEW,RW,341,SUZU SUSHI ON 59 CORP,1075 1ST AVENUE,,NEW YORK,NY,10022,
1298263,NEW,OP,252,SUZUKI HOSPITALITY GROUP LLC,114 W 47TH ST ,,NEW YORK,NY,10036,
1022978,NEW,EB,141,SUZYS FOOD MARKET INC,461 PARK AVENUE SOUTH,,NEW YORK,NY,10016,
1132636,NEW,OP,252,SVENNINGSEN'S INC,292 5TH AVENUE,,NEW YORK,NY,10001,
1261165,NEW,RW,341,SWAD INDIAN FOOD CORP,931 AMSTERDAM AVE STORE 1,,NEW YORK,NY,10025,
1026415,NEW,OP,252,SWAGAT RESTAURANT INC,1845 BROADWAY,,NEW YORK,NY,10023,
1171526,NEW,ST,2,SWAT PRODUCTION INC,59 CANAL ST 2ND FLOOR,,NEW YORK,NY,10013,
1167941,NEW,OP,252,SWAT PRODUCTION INC,59 CANAL ST 2ND FL,,NEW YORK,NY,10013,
1167942,NEW,ST,1,SWAT PRODUCTION INC,59 CANAL ST 2ND FLOOR,,NEW YORK,NY,10013,
1024671,NEW,OP,252,SWAUTO LTD,25 AVENUE A,,NEW YORK,NY,10009,
1024670,NEW,OP,903,SWAUTO LTD,25 AVENUE A,,NEW YORK,NY,10009,
1277117,NEW,OP,904,SWAUTO LTD,25 AVENUE A,,NEW YORK,NY,10009,
1264605,NEW,OP,901,SWAY LOUNGE LLC,305 SPRING STREET,,NEW YORK,NY,10013,
1125552,NEW,ST,1,SWAY LOUNGE LLC,305 SPRING STREET,,NEW YORK,NY,10013,
1125551,NEW,OP,252,SWAY LOUNGE LLC,305 SPRING STREET,,NEW YORK,NY,10013,
1126029,NEW,OP,901,SWEEN MACHINE LLC,34 E 34TH ST/ 180 MADISON AVE,,NEW YORK,NY,10010,
1122038,NEW,OP,252,SWEEN MACHINE LLC,34 E 34TH ST AKA 180MADISON AV,,NEW YORK,NY,10010,
1218388,NEW,OP,252,SWEET 101 LLC,161 LAFAYETTE STREET AKA 155 G,,NEW YORK,NY,10013,
1297634,NEW,ST,1,SWEET 36 HOSPITALITY LLC,16 W 36TH ST,,NEW YORK,NY,10018,
1297633,NEW,OP,252,SWEET 36 HOSPITALITY LLC,16 W 36TH ST,,NEW YORK,NY,10018,
1223824,NEW,OP,252,SWEET 51 CORP,322 W 45TH STREET,,NEW YORK,NY,10036,
1265260,NEW,AX,122,SWEET APPLE DELI &amp; GROCERY CORP,4672 BROADWAY,,NEW YORK,NY,10040,
1106662,NEW,A,122,SWEET AROMA INC ,660 LEXINGTON AVENUE,,NEW YORK,NY,10022,
1026773,NEW,OP,252,SWEET BISTRO INC,154 E 79TH STREET,,NEW YORK,NY,10021,
1115183,NEW,TS,348,"SWEET CAFE, INC.",72ND &amp; 5TH AVENUE-CENTRAL PK,,NEW YORK,NY,10021,
1274832,NEW,ST,1,SWEET CHICK LES LLC,178 LUDLOW ST,,NEW YORK,NY,10002,
1274831,NEW,OP,252,SWEET CHICK LES LLC,178 LUDLOW ST,,NEW YORK,NY,10002,
1249477,NEW,ST,1,SWEET CONCESSIONS III LLC,213 W 42ND ST,,NEW YORK,NY,10036,
1235820,NEW,TW,344,SWEET CONCESSIONS INC,555 W 42ND STREET,,NEW YORK,NY,10036,
1230146,NEW,OP,952,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1230145,NEW,OP,951,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1230144,NEW,OP,252,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1169561,NEW,OP,252,SWEET CONCESSIONS INC,254 W 54TH STREET,,NEW YORK,NY,10019,
1161346,NEW,RW,341,SWEET CONCESSIONS INC,336 WEST 20TH STREET,,NEW YORK,NY,10011,
1197227,NEW,TW,952,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1115144,NEW,OP,252,SWEET CONCESSIONS INC,127 E 23RD ST,,NEW YORK,NY,10010,
1121221,NEW,ZT,352,SWEET CONCESSIONS INC,KERBS BLDG CENTRAL PARK,,NEW YORK,NY,10019,
1124925,NEW,OP,252,SWEET CONCESSIONS INC,SYMPHONY SPACE 2537 BROADWAY,,NEW YORK,NY,10025,
1125963,NEW,OP,951,SWEET CONCESSIONS INC,SYMPHONY SPACE 2537 BROADWAY,,NEW YORK,NY,10025,
1126773,NEW,TS,348,SWEET CONCESSIONS INC,THE KERB'S MEMORIAL BLDG,,NEW YORK,NY,10021,
1139949,NEW,OP,252,SWEET CONCESSIONS INC,KERBS MEMORIAL BLDG CENTRAL PK,,NEW YORK,NY,10021,
1148213,NEW,TW,344,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1154654,NEW,OP,952,SWEET CONCESSIONS INC,261 65 W 47TH ST,,NEW YORK,NY,10036,
1154653,NEW,TW,951,SWEET CONCESSIONS INC,111 W 46TH ST,,NEW YORK,NY,10036,
1268631,NEW,RW,341,SWEET CONCESSIONS INC,336 W 20TH ST,,NEW YORK,NY,10011,
1026417,NEW,OP,951,SWEET CONCESSIONS INC,131 W 55TH STREET,,NEW YORK,NY,10019,
1026418,NEW,OP,252,SWEET CONCESSIONS INC,131 W 55TH STREET,,NEW YORK,NY,10019,
1026416,NEW,OP,950,SWEET CONCESSIONS INC,131 W 55TH STREET,,NEW YORK,NY,10019,
1171629,NEW,OP,902,SWEET CONCESSIONS INC.,254 W 54TH STREET,,NEW YORK,NY,10019,
1201577,NEW,TW,951,SWEET CONCESSIONS INC/W.37TH GROUP LLC,450 W 37TH ST,,NEW YORK,NY,10018,
1201576,NEW,TW,344,SWEET CONCESSIONS INC/W.37TH GROUP LLC,450 W 37TH ST,,NEW YORK,NY,10018,
1169871,NEW,TW,344,"SWEET CONCESSIONS, INC",416 W 42ND ST,,NEW YORK,NY,10036,
1145024,NEW,A,122,SWEET CORNER GROCERY &amp; TOBACCO CORP,2144 8TH AVENUE,,NEW YORK,NY,10026,
1247584,NEW,TW,344,SWEET GRAPES WINE BAR LLC,39 ESSEX ST,,NEW YORK ,NY,10002,
1249147,NEW,OP,954,SWEET HOSPITALITY GROUP,213 W 42ND ST,,NEW YORK,NY,10036,
1249146,NEW,OP,953,SWEET HOSPITALITY GROUP,213 W 42ND ST,,NEW YORK,NY,10036,
1249144,NEW,OP,951,SWEET HOSPITALITY GROUP,213 W 42ND ST,,NEW YORK,NY,10036,
1249145,NEW,OP,952,SWEET HOSPITALITY GROUP,213 W 42ND ST,,NEW YORK,NY,10036,
1249143,NEW,OP,252,SWEET HOSPITALITY GROUP,213 W 42ND ST,,NEW YORK,NY,10036,
1226507,NEW,OP,252,SWEET HOSPITALITY GROUP,124 W 43RD ST BTWN ,,NEW YORK,NY,10036,
1226508,NEW,OP,901,SWEET HOSPITALITY GROUP,124 W 43RD ST BTWN BROADWAY &amp; ,,NEW YORK,NY,10036,
1169917,NEW,OP,951,SWEET HOSPITALITY GROUP,229 W 53RD ST,,NEW YORK,NY,10019,
1169916,NEW,OP,252,SWEET HOSPITALITY GROUP,229 W 53RD ST,,NEW YORK,NY,10019,
1197236,NEW,OP,952,SWEET HOSPITALITY GROUP,229 W 53RD ST,,NEW YORK,NY,10019,
1142834,NEW,OP,252,SWEET HOSPITALITY GROUP,261 65 W 47TH ST,,NEW YORK,NY,10036,
1142835,NEW,OP,951,SWEET HOSPITALITY GROUP,261 65 W 47TH ST,,NEW YORK,NY,10036,
